Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Type_H,Type_L,Type_M
-0.6024172079894964,-0.7451572309007539,2.1631508062173026,-1.5113272183334625,-0.8004749169279678,0,0,0,0,0,0,False,True,False
-0.6024172079894964,-0.8125581165062826,2.455507082117204,-1.9450517403796541,-0.7690535545630302,0,0,0,0,0,0,False,True,False
-0.6024172079894964,-0.8125581165062826,0.16706312938349033,0.0621850011829527,-0.7376321921980926,0,0,0,0,0,0,False,True,False
-0.6024172079894964,-0.8125581165062826,-0.5991119384921143,0.05209838439118067,-0.706210829833155,0,0,0,0,0,0,False,False,True
-0.6024172079894964,-0.8799590021118496,-0.5386244331335139,0.3446102713525654,-0.6590787862857486,0,0,0,0,0,0,False,True,False
-0.6024172079894964,-0.8799590021118496,0.4090131508178918,-0.896043594035377,-0.627657423920811,0,0,0,0,0,0,False,True,False
-0.6024172079894964,-0.8799590021118496,-0.5722286027771808,0.859027727732932,-0.5962360615558734,0,0,0,0,0,0,False,True,False
-0.6024172079894964,-0.8125581165062826,-0.22274523848304537,0.6875552422728096,-0.5648146991909357,0,0,0,0,0,0,False,False,True
-0.5524211743618752,-0.8125581165062826,0.6106381686798931,-0.7346577253670267,-0.5176826556435293,0,0,0,0,0,0,True,False,False
-0.5524211743618752,-0.8799590021118496,0.2813173061719577,-0.5934450902822203,-0.4391292497311854,0,0,0,0,0,0,False,True,False
-0.6024172079894964,-0.9473598877173782,2.29756748479197,-1.7634926381277598,-0.40770788736624775,0,0,0,0,0,0,False,True,False
-0.652413241617146,-0.9473598877173782,-0.2093035706255786,0.3546968881443374,-0.37628652500131016,0,0,0,0,0,0,True,False,False
-0.6024172079894964,-0.8799590021118496,-0.216024404554312,-0.04876778352653825,-0.29773311908896616,0,0,0,0,0,0,False,False,True
-0.6024172079894964,-0.9473598877173782,-0.29667441169911246,0.193311019475987,-0.25060107554155975,0,0,0,0,0,0,False,False,True
-0.6024172079894964,-0.9473598877173782,1.007167370475162,-1.0675160794954994,-0.20346903199415334,0,0,0,0,0,0,False,True,False
-0.6024172079894964,-0.9473598877173782,-0.666320277779448,0.5766024575633193,-0.17204766962921575,0,0,0,0,0,0,False,True,False
-0.5524211743618752,-0.8799590021118496,0.2275506347420907,-0.5934450902822203,-0.14062630726427813,0,0,0,0,0,0,False,True,False
-0.6024172079894964,-0.9473598877173782,0.46277982224775877,-0.7043978749917112,-0.10920494489934053,0,0,0,0,0,0,False,True,False
-0.6024172079894964,-0.9473598877173782,1.1886298865509632,-1.1986420977885337,-0.07778358253440293,0,0,0,0,0,0,False,False,True
-0.652413241617146,-1.0147607733229451,-0.4243702563450466,0.07227161797472474,-0.03065153898699653,0,0,0,0,0,0,False,True,False
-0.5524211743618752,-0.8799590021118496,-0.6528786099219813,0.47573628964560044,0.0007698233779410749,0,0,0,0,0,0,False,True,False
-0.5524211743618752,-0.8799590021118496,0.18722563116969046,0.1227047019335842,0.03219118574287868,0,0,0,0,0,0,False,True,False
-0.5024251407342256,-0.8125581165062826,-1.4795411831561862,1.0809332971519139,0.06361254810781627,0,0,0,0,0,0,False,True,False
-0.5524211743618752,-0.8799590021118496,0.10657562402488997,0.3446102713525654,0.09503391047275388,0,0,0,0,0,0,False,True,False
-0.5524211743618752,-0.8799590021118496,1.3230465651256307,-1.0675160794954994,0.12645527283769148,0,0,0,0,0,0,False,True,False
-0.5524211743618752,-0.9473598877173782,0.20066729902715721,-0.785090809325886,0.1578766352026291,0,0,0,0,0,0,False,True,False
-0.5024251407342256,-0.9473598877173782,-1.3518453385102522,2.069421742745559,0.18929799756756668,0,0,0,0,0,0,False,True,False
-0.5524211743618752,-0.9473598877173782,-0.7872952884966488,0.6572953918974942,0.2207193599325043,0,0,0,0,0,0,False,True,False
-0.5024251407342256,-0.9473598877173782,0.3821298151029583,-0.13954733465248514,0.2521407222974419,0,0,0,0,0,0,False,True,False
-0.5524211743618752,-1.0147607733229451,0.19394646509842384,-0.573271856698677,0.2835620846623795,0,0,0,0,0,0,False,True,False
-0.6024172079894964,-1.0821616589285121,-0.38404525277264634,0.11261808514181217,0.3149834470273171,0,0,0,0,0,0,False,True,False
-0.6024172079894964,-1.0821616589285121,1.3902549044129644,-1.2389885649556216,0.3464048093922547,0,0,0,0,0,0,False,True,False
-0.652413241617146,-1.0821616589285121,-0.5991119384921143,0.32443703776902205,0.3778261717571923,0,0,0,0,0,0,False,False,True
-0.652413241617146,-1.0821616589285121,-0.6730411117081814,0.969980512442423,0.4249582153045987,0,0,0,0,0,0,False,False,True
-0.6024172079894964,-1.0821616589285121,-1.0830119813609171,1.3129254833626671,0.4720902588520051,0,0,0,0,0,0,False,True,False
-0.6024172079894964,-1.0147607733229451,1.2155132222658966,-1.1582956306214465,0.5035116212169427,0,0,0,0,0,0,False,False,True
-0.652413241617146,-1.0147607733229451,-0.7402494509955152,0.5766024575633193,0.5506436647643491,0,0,0,0,0,0,True,False,False
-0.652413241617146,-0.9473598877173782,-1.56691202422972,1.5449176695734204,0.6291970706766932,0,0,0,0,0,0,False,True,False
-0.6024172079894964,-0.9473598877173782,-0.5453452670622473,0.949807278858879,0.6606184330416307,0,0,0,0,0,0,True,False,False
-0.6024172079894964,-0.9473598877173782,-1.761816208162988,1.59535075353228,0.7391718389539748,0,0,0,0,0,0,False,True,False
-0.6024172079894964,-0.9473598877173782,-0.1286535634807781,-0.39171275444678244,0.7705932013189124,0,0,0,0,0,0,False,True,False
-0.652413241617146,-1.0147607733229451,0.09313395616742322,-0.4824923055727293,0.8020145636838499,0,0,0,0,0,0,False,True,False
-0.7024092752447672,-1.0821616589285121,1.6658090954910327,-1.1885554809967622,0.8334359260487876,0,0,0,0,0,0,False,False,True
-0.7024092752447672,-1.0821616589285121,-0.827620292069049,1.0607600635683698,0.880567969596194,0,0,0,0,0,0,True,False,False
-0.7024092752447672,-1.0821616589285121,-0.935153634928783,0.24374410343484648,0.9591213755085379,0,0,0,0,0,0,False,False,True
-0.7524053088724167,-1.0821616589285121,-0.11521189562331137,-0.6438781742410797,1.0062534190559445,0,0,0,0,0,0,False,True,False
-0.7524053088724167,-1.0821616589285121,0.5501506633212927,-0.39171275444678244,1.037674781420882,0,0,0,0,0,0,True,False,False
-0.8024013425000663,-1.0821616589285121,-0.10177022776584463,0.011751917224093241,1.116228187333226,0,0,0,0,0,0,False,True,False
-0.8523973761276875,-1.149562544534041,-1.0158036420735834,0.8085946437740725,1.1476495496981636,0,0,0,0,0,0,False,False,True
-0.8024013425000663,-1.149562544534041,-0.38404525277264634,-0.00842131635945083,1.19478159324557,0,0,0,0,0,0,False,True,False
-0.8024013425000663,-1.149562544534041,-0.7268077831380484,0.27400395381016257,1.2262029556105076,0,0,0,0,0,0,False,True,False
-0.8024013425000663,-1.216963430139608,-0.45125359205998006,-0.24041350257020405,1.2576243179754452,0,0,0,0,0,0,False,False,True
-0.8024013425000663,-1.216963430139608,0.3619673133167582,0.10253146835004012,1.3047563615228517,0,0,0,0,0,0,False,False,True
-0.8024013425000663,-1.216963430139608,2.1497091383598357,-1.3095948824980248,1.351888405070258,0,0,0,0,0,0,False,True,False
-0.8024013425000663,-1.216963430139608,-0.014399386692310764,-0.3816261376550104,1.3833097674351955,0,0,0,0,0,0,False,True,False
-0.8024013425000663,-1.216963430139608,2.455507082117204,-2.035831291505601,1.4147311298001333,0,0,0,0,0,0,True,False,False
-0.8024013425000663,-1.2843643157451365,-0.23618690634051212,0.6068623079386347,1.4932845357124773,0,0,0,0,0,0,False,False,True
-0.8024013425000663,-1.216963430139608,-0.3504410831289795,0.3546968881443374,1.5404165792598836,0,0,0,0,0,0,True,False,False
-0.8024013425000663,-1.216963430139608,-0.2093035706255786,0.001665300432321206,1.6189699851722277,0,0,0,0,0,0,False,False,True
-0.8024013425000663,-1.216963430139608,-0.3974869206301131,0.7077284758563537,1.666102028719634,0,0,0,0,0,0,False,True,False
-0.8024013425000663,-1.216963430139608,-1.6677245331607207,2.0895949763291033,1.6975233910845717,1,0,0,0,1,0,False,True,False
-0.8523973761276875,-1.2843643157451365,-0.7940161224253821,1.2423191658202637,1.7289447534495093,1,0,0,0,1,0,False,True,False
-0.8523973761276875,-1.2843643157451365,0.37540898117422494,-0.45223245519741395,-1.6959837443286896,0,0,0,0,0,0,False,True,False
-0.8024013425000663,-1.216963430139608,-0.4176494224163132,0.38495673851965284,-1.6645623819637518,0,0,0,0,0,0,False,False,True
-0.7524053088724167,-1.149562544534041,-0.6058327724208477,0.36478350493610945,-1.6174303384163455,0,0,0,0,0,0,False,False,True
-0.7524053088724167,-1.0821616589285121,1.363371568698031,-1.4104610504157438,-1.570298294868939,0,0,0,0,0,0,False,True,False
-0.8024013425000663,-1.216963430139608,0.5501506633212927,-0.7447443421587987,-1.5388769325040015,0,0,0,0,0,0,True,False,False
-0.8024013425000663,-1.149562544534041,-0.48485776170364697,0.2941771873937059,-1.4603235265916574,0,0,0,0,0,0,True,False,False
-0.8024013425000663,-1.149562544534041,-0.6528786099219813,2.2509808449974527,-1.3817701206793134,1,0,0,1,0,0,False,True,False
-0.8024013425000663,-1.149562544534041,-1.4257745117263194,1.9282091076607528,-1.3503487583143758,0,0,0,0,0,0,False,True,False
-0.8024013425000663,-1.216963430139608,0.5367089954638259,-0.5026655391562734,-1.3189273959494383,0,0,0,0,0,0,False,False,True
-0.9023934097553371,-1.2843643157451365,-0.45797442598871346,1.0910199139436854,-1.2717953524020318,0,0,0,0,0,0,False,True,False
-0.9523894433829583,-1.3517652013507035,2.455507082117204,-1.934965123587882,-1.2403739900370943,0,0,0,0,0,0,False,False,True
-0.9023934097553371,-1.3517652013507035,0.4090131508178918,-0.6337915574493077,-1.1932419464896877,0,0,0,0,0,0,False,False,True
-0.9023934097553371,-1.2843643157451365,-1.5064245188711198,1.8475161733265772,-1.1461099029422814,0,0,0,0,0,0,False,True,False
-0.9023934097553371,-1.2843643157451365,-0.9956411402873834,0.3546968881443374,-1.114688540577344,0,0,0,0,0,0,False,True,False
-0.9023934097553371,-1.2843643157451365,0.5904756668936929,-0.5329253895315887,-1.0832671782124061,0,0,0,0,0,0,False,True,False
-0.9023934097553371,-1.216963430139608,2.455507082117204,-1.874445422837251,-1.0518458158474686,0,0,0,0,0,0,False,True,False
-0.9023934097553371,-1.216963430139608,-0.6327161081357812,1.0305002131930545,-1.020424453482531,0,0,0,0,0,0,False,True,False
-0.9023934097553371,-1.149562544534041,-1.5198661867285865,0.9901537460259664,-0.9890030911175934,0,0,0,0,0,0,False,True,False
-0.9023934097553371,-1.149562544534041,-0.3706035849151796,1.0002403628177383,-0.9575817287526558,0,0,0,0,0,0,False,True,False
-0.9023934097553371,-1.149562544534041,1.974967456212768,-1.5920201526676379,-0.9261603663877183,0,0,0,0,0,0,True,False,False
-0.9523894433829583,-1.216963430139608,-1.2644744974367184,0.8186812605658446,-0.8476069604753742,0,0,0,0,0,0,False,False,True
-0.9523894433829583,-1.216963430139608,-0.30339524562784587,0.07227161797472474,-0.8004749169279678,0,0,0,0,0,0,False,True,False
-0.9023934097553371,-1.216963430139608,0.9197965294016283,-0.9464766779942365,-0.7690535545630302,0,0,0,0,0,0,False,True,False
-0.9023934097553371,-1.216963430139608,-0.5655077688484474,-0.17989380181957257,-0.7376321921980926,0,0,0,0,0,0,False,True,False
-0.9523894433829583,-1.149562544534041,-1.5400286885147867,1.615523987115824,-0.706210829833155,0,0,0,0,0,0,False,True,False
-0.9023934097553371,-1.0821616589285121,-1.0158036420735834,0.31435042097725,-0.6747894674682174,0,0,0,0,0,0,False,True,False
-0.8523973761276875,-1.0147607733229451,0.5098256597488924,-0.6438781742410797,-0.6433681051032798,0,0,0,0,0,0,False,True,False
-0.8523973761276875,-1.0821616589285121,0.05952978652375635,0.3446102713525654,-0.6119467427383422,0,0,0,0,0,0,False,False,True
-0.9023934097553371,-1.0821616589285121,-0.35716191705771283,1.0002403628177383,-0.5648146991909357,0,0,0,0,0,0,False,True,False
-0.9023934097553371,-1.0821616589285121,0.9130756954728948,-0.5430120063233608,-0.5333933368259982,0,0,0,0,0,0,False,True,False
-0.9023934097553371,-1.0821616589285121,-0.8881077974276493,1.191886081861404,-0.5019719744610606,0,0,0,0,0,0,True,False,False
-0.9023934097553371,-1.0821616589285121,0.9937257026176953,-0.5430120063233608,-0.42341856854871657,0,0,0,0,0,0,True,False,False
-0.9023934097553371,-1.0147607733229451,2.455507082117204,-2.741894466929632,-0.34486516263637257,1,0,0,1,0,0,False,False,True
-0.8523973761276875,-1.0147607733229451,-0.5184619313473138,0.2941771873937059,-0.29773311908896616,0,0,0,0,0,0,False,True,False
-0.8523973761276875,-0.9473598877173782,-0.6595994438507147,0.959893895650651,-0.26631175672402857,0,0,0,0,0,0,True,False,False
-0.8024013425000663,-0.9473598877173782,-0.02112022062104414,0.09244485155826809,-0.18775835081168454,0,0,0,0,0,0,False,False,True
-0.8024013425000663,-0.8799590021118496,0.3888506490316917,-0.5026655391562734,-0.14062630726427813,0,0,0,0,0,0,False,True,False
-0.8024013425000663,-0.9473598877173782,-0.6528786099219813,0.7178150926481257,-0.10920494489934053,0,0,0,0,0,0,False,True,False
-0.8024013425000663,-0.9473598877173782,0.5299881615350925,-0.5026655391562734,-0.07778358253440293,0,0,0,0,0,0,False,True,False
-0.8523973761276875,-1.0147607733229451,0.3014798079581578,0.1227047019335842,-0.046362220169465326,0,0,0,0,0,0,False,True,False
-0.8024013425000663,-1.0147607733229451,0.7114506776108936,-0.4320592216138699,-0.014940857804527726,0,0,0,0,0,0,False,False,True
-0.8024013425000663,-1.0147607733229451,-0.26979107598417895,-0.21015365219488868,0.03219118574287868,0,0,0,0,0,0,False,True,False
-0.8024013425000663,-1.0147607733229451,1.4171382401278978,-0.7245711085752553,0.06361254810781627,0,0,0,0,0,0,False,True,False
-0.7524053088724167,-0.9473598877173782,-1.2510328295792517,1.3129254833626671,0.09503391047275388,0,0,0,0,0,0,False,False,True
-0.7524053088724167,-0.8799590021118496,0.5299881615350925,-0.472405688780958,0.1421659540201603,0,0,0,0,0,0,False,True,False
-0.8024013425000663,-0.8799590021118496,-0.7335286170667817,2.0895949763291033,0.1735873163850979,1,0,0,1,0,0,False,False,True
-0.8024013425000663,-0.9473598877173782,0.4090131508178918,-0.33119305369615093,0.2207193599325043,0,0,0,0,0,0,False,True,False
-0.8024013425000663,-0.9473598877173782,-0.35716191705771283,0.4051299721031969,0.2521407222974419,0,0,0,0,0,0,False,True,False
